city,date,keyword,type,value
全国,2016-06-04,雪佛龙,pc,139
全国,2016-06-09,雪佛龙,pc,162
全国,2016-06-15,雪佛龙,pc,197
全国,2016-07-09,雪佛龙,pc,179
全国,2016-06-02,雪佛龙,wise,191
全国,2016-06-17,雪佛龙,wise,191
全国,2016-07-11,雪佛龙,pc,242
全国,2016-07-15,雪佛龙,pc,250
全国,2016-07-07,雪佛龙,pc,273
全国,2016-06-19,雪佛龙,wise,201
全国,2016-06-25,雪佛龙,wise,173
全国,2016-06-18,雪佛龙,wise,223
全国,2016-06-20,雪佛龙,wise,226
全国,2016-07-21,雪佛龙,pc,810
全国,2016-07-13,雪佛龙,pc,222
全国,2016-06-27,雪佛龙,wise,194
全国,2016-06-13,雪佛龙,wise,170
全国,2016-06-16,雪佛龙,wise,175
全国,2016-06-16,雪佛龙,pc,220
全国,2016-06-09,雪佛龙,wise,163
全国,2016-07-17,雪佛龙,pc,144
全国,2016-06-12,雪佛龙,wise,184
全国,2016-07-30,雪佛龙,pc,123
全国,2016-06-24,雪佛龙,wise,177
全国,2016-07-22,雪佛龙,pc,253
全国,2016-07-29,雪佛龙,pc,236
全国,2016-06-11,雪佛龙,wise,176
全国,2016-06-15,雪佛龙,wise,179
全国,2016-07-14,雪佛龙,pc,251
全国,2016-06-03,雪佛龙,wise,179
全国,2016-06-14,雪佛龙,wise,170
全国,2016-07-27,雪佛龙,pc,268
全国,2016-07-23,雪佛龙,pc,170
全国,2016-06-01,雪佛龙,wise,191
全国,2016-06-26,雪佛龙,wise,162
全国,2016-07-18,雪佛龙,pc,274
全国,2016-06-05,雪佛龙,wise,182
全国,2016-05-31,雪佛龙,wise,190
全国,2016-07-24,雪佛龙,pc,146
全国,2016-06-23,雪佛龙,wise,191
全国,2016-07-26,雪佛龙,pc,293
全国,2016-06-21,雪佛龙,wise,186
全国,2016-07-16,雪佛龙,pc,139
全国,2016-06-10,雪佛龙,wise,168
全国,2016-07-25,雪佛龙,pc,220
全国,2016-07-28,雪佛龙,pc,236
全国,2016-06-07,雪佛龙,wise,223
全国,2016-06-22,雪佛龙,wise,212
全国,2016-06-08,雪佛龙,wise,198
全国,2016-07-20,雪佛龙,pc,344
全国,2016-06-06,雪佛龙,wise,186
全国,2016-06-04,雪佛龙,wise,186
全国,2016-06-29,雪佛龙,wise,211
全国,2016-07-21,雪佛龙,wise,443
全国,2016-07-02,雪佛龙,wise,169
全国,2016-07-22,雪佛龙,wise,251
全国,2016-07-01,雪佛龙,wise,179
全国,2016-07-16,雪佛龙,wise,193
全国,2016-06-28,雪佛龙,wise,202
全国,2016-07-20,雪佛龙,wise,313
全国,2016-07-07,雪佛龙,wise,183
全国,2016-07-14,雪佛龙,wise,208
全国,2016-07-09,雪佛龙,wise,179
全国,2016-07-25,雪佛龙,wise,186
全国,2016-07-17,雪佛龙,wise,204
全国,2016-07-11,雪佛龙,wise,193
全国,2016-07-12,雪佛龙,wise,198
全国,2016-07-18,雪佛龙,wise,251
全国,2016-07-26,雪佛龙,wise,242
全国,2016-07-05,雪佛龙,wise,182
全国,2016-06-30,雪佛龙,wise,197
全国,2016-07-04,雪佛龙,wise,188
全国,2016-07-19,雪佛龙,wise,225
全国,2016-07-08,雪佛龙,wise,215
全国,2016-07-03,雪佛龙,wise,191
全国,2016-07-24,雪佛龙,wise,218
全国,2016-07-06,雪佛龙,wise,212
全国,2016-07-13,雪佛龙,wise,169
全国,2016-07-10,雪佛龙,wise,172
全国,2016-07-28,雪佛龙,wise,222
全国,2016-07-15,雪佛龙,wise,223
全国,2016-07-30,雪佛龙,wise,223
全国,2016-07-27,雪佛龙,wise,234
全国,2016-07-23,雪佛龙,wise,216
全国,2016-07-29,雪佛龙,wise,188
全国,2016-07-31,雪佛龙,wise,198
全国,2015-12-01,Chevron,all,277
全国,2015-12-03,Chevron,all,295
全国,2015-12-04,Chevron,all,245
全国,2015-12-05,Chevron,all,175
全国,2015-12-02,Chevron,all,296
全国,2015-12-08,Chevron,all,302
全国,2015-12-06,Chevron,all,198
全国,2015-12-09,Chevron,all,294
全国,2015-12-11,Chevron,all,269
全国,2015-12-13,Chevron,all,226
全国,2015-12-10,Chevron,all,281
全国,2015-12-12,Chevron,all,199
全国,2015-12-14,Chevron,all,286
全国,2015-12-23,Chevron,all,273
全国,2015-12-07,Chevron,all,261
全国,2015-12-16,Chevron,all,299
全国,2015-12-19,Chevron,all,199
全国,2015-12-20,Chevron,all,190
全国,2015-12-22,Chevron,all,257
全国,2015-12-18,Chevron,all,275
全国,2015-12-15,Chevron,all,290
全国,2015-12-25,Chevron,all,228
全国,2015-12-26,Chevron,all,184
全国,2015-12-24,Chevron,all,235
全国,2015-12-31,Chevron,all,222
全国,2015-12-17,Chevron,all,281
全国,2016-01-09,Chevron,all,201
全国,2016-01-08,Chevron,all,252
全国,2015-12-27,Chevron,all,195
全国,2015-12-28,Chevron,all,252
全国,2016-01-04,Chevron,all,272
全国,2016-01-05,Chevron,all,256
全国,2015-12-21,Chevron,all,274
全国,2015-12-30,Chevron,all,255
全国,2016-01-24,Chevron,all,165
全国,2016-01-07,Chevron,all,249
全国,2016-02-16,Chevron,all,238
全国,2016-02-03,Chevron,all,251
全国,2016-01-06,Chevron,all,270
全国,2016-01-28,Chevron,all,232
全国,2016-02-20,Chevron,all,173
全国,2016-02-11,Chevron,all,165
全国,2016-01-13,Chevron,all,263
全国,2016-01-29,Chevron,all,254
全国,2016-01-26,Chevron,all,244
全国,2016-01-11,Chevron,all,273
全国,2016-02-04,Chevron,all,222
全国,2016-01-25,Chevron,all,235
全国,2016-01-18,Chevron,all,260
全国,2016-02-10,Chevron,all,179
全国,2016-01-17,Chevron,all,192
全国,2016-02-01,Chevron,all,222
全国,2016-02-02,Chevron,all,218
全国,2016-02-21,Chevron,all,160
全国,2016-01-01,Chevron,all,162
全国,2016-01-03,Chevron,all,217
全国,2016-02-07,Chevron,all,141
全国,2016-02-15,Chevron,all,247
全国,2016-02-13,Chevron,all,163
全国,2016-02-17,Chevron,all,257
全国,2016-01-15,Chevron,all,244
全国,2016-02-18,Chevron,all,276
全国,2016-01-20,Chevron,all,267
全国,2016-02-12,Chevron,all,178
全国,2016-01-22,Chevron,all,258
全国,2016-01-30,Chevron,all,201
全国,2016-02-19,Chevron,all,253
全国,2016-01-12,Chevron,all,268
全国,2015-12-29,Chevron,all,254
全国,2016-01-16,Chevron,all,194
全国,2016-01-23,Chevron,all,192
全国,2016-01-14,Chevron,all,246
全国,2016-02-14,Chevron,all,186
全国,2016-02-08,Chevron,all,139
全国,2016-02-06,Chevron,all,163
全国,2016-01-19,Chevron,all,246
全国,2016-01-27,Chevron,all,257
全国,2016-02-05,Chevron,all,191
全国,2016-01-02,Chevron,all,169
全国,2016-02-09,Chevron,all,180
全国,2016-01-10,Chevron,all,179
全国,2016-01-21,Chevron,all,271
全国,2016-01-31,Chevron,all,179
全国,2016-02-24,Chevron,all,266
全国,2016-02-22,Chevron,all,252
全国,2016-02-23,Chevron,all,310
全国,2015-12-23,Chevron,pc,182
全国,2015-12-02,Chevron,pc,209
全国,2015-12-19,Chevron,pc,116
全国,2015-12-09,Chevron,pc,207
全国,2015-12-08,Chevron,pc,215
全国,2015-12-07,Chevron,pc,179
全国,2015-12-15,Chevron,pc,176
全国,2015-12-17,Chevron,pc,186
全国,2015-12-21,Chevron,pc,183
全国,2016-02-26,Chevron,all,264
全国,2015-12-06,Chevron,pc,133
全国,2015-12-28,Chevron,pc,161
全国,2015-12-14,Chevron,pc,195
全国,2015-12-31,Chevron,pc,154
全国,2015-12-22,Chevron,pc,168
全国,2016-01-06,Chevron,pc,187
全国,2015-12-24,Chevron,pc,152
全国,2016-01-04,Chevron,pc,177
全国,2016-02-27,Chevron,all,190
全国,2015-12-29,Chevron,pc,172
全国,2016-01-05,Chevron,pc,165
全国,2015-12-10,Chevron,pc,205
全国,2016-01-02,Chevron,pc,101
全国,2015-12-12,Chevron,pc,125
全国,2015-12-01,Chevron,pc,182
全国,2015-12-26,Chevron,pc,108
全国,2015-12-05,Chevron,pc,112
全国,2016-01-11,Chevron,pc,184
全国,2016-01-03,Chevron,pc,135
全国,2016-02-28,Chevron,all,193
全国,2015-12-18,Chevron,pc,159
全国,2015-12-16,Chevron,pc,197
全国,2015-12-20,Chevron,pc,108
全国,2016-01-01,Chevron,pc,97
全国,2015-12-30,Chevron,pc,175
全国,2015-12-04,Chevron,pc,162
全国,2015-12-03,Chevron,pc,208
全国,2016-01-10,Chevron,pc,97
全国,2016-02-29,Chevron,all,282
全国,2015-12-27,Chevron,pc,112
全国,2015-12-25,Chevron,pc,146
全国,2016-01-08,Chevron,pc,161
全国,2015-12-13,Chevron,pc,131
全国,2016-01-07,Chevron,pc,175
全国,2015-12-11,Chevron,pc,182
全国,2016-02-25,Chevron,all,275
全国,2016-01-09,Chevron,pc,121
全国,2016-02-19,Chevron,pc,170
全国,2016-02-26,Chevron,pc,173
全国,2016-02-13,Chevron,pc,95
全国,2016-01-12,Chevron,pc,188
全国,2016-01-19,Chevron,pc,176
全国,2016-02-06,Chevron,pc,91
全国,2016-02-11,Chevron,pc,85
全国,2016-02-23,Chevron,pc,215
全国,2015-12-01,Chevron,wise,95
全国,2016-01-23,Chevron,pc,110
全国,2016-01-18,Chevron,pc,177
全国,2016-01-30,Chevron,pc,123
全国,2016-02-14,Chevron,pc,118
全国,2016-02-22,Chevron,pc,176
全国,2016-02-05,Chevron,pc,123
全国,2016-01-15,Chevron,pc,168
全国,2016-02-08,Chevron,pc,74
全国,2016-01-29,Chevron,pc,163
全国,2016-02-21,Chevron,pc,93
全国,2015-12-05,Chevron,wise,63
全国,2016-02-03,Chevron,pc,169
全国,2016-02-16,Chevron,pc,173
全国,2015-12-02,Chevron,wise,87
全国,2016-01-17,Chevron,pc,118
全国,2015-12-06,Chevron,wise,65
全国,2016-02-28,Chevron,pc,106
全国,2016-01-31,Chevron,pc,101
全国,2015-12-04,Chevron,wise,83
全国,2015-12-03,Chevron,wise,87
全国,2016-02-10,Chevron,pc,116
全国,2016-01-16,Chevron,pc,118
全国,2016-01-24,Chevron,pc,87
全国,2016-01-21,Chevron,pc,191
全国,2016-01-25,Chevron,pc,155
全国,2015-12-09,Chevron,wise,87
全国,2015-12-07,Chevron,wise,82
全国,2016-02-12,Chevron,pc,106
全国,2015-12-10,Chevron,wise,76
全国,2016-02-07,Chevron,pc,76
全国,2016-02-20,Chevron,pc,106
全国,2016-01-20,Chevron,pc,184
全国,2016-01-14,Chevron,pc,172
全国,2016-02-04,Chevron,pc,144
全国,2016-01-26,Chevron,pc,162
全国,2016-02-01,Chevron,pc,146
全国,2016-02-29,Chevron,pc,202
全国,2016-01-22,Chevron,pc,176
全国,2016-02-27,Chevron,pc,120
全国,2016-02-24,Chevron,pc,184
全国,2016-01-13,Chevron,pc,176
全国,2016-02-02,Chevron,pc,148
全国,2016-01-28,Chevron,pc,158
全国,2015-12-08,Chevron,wise,87
全国,2016-02-17,Chevron,pc,179
全国,2016-02-15,Chevron,pc,173
全国,2016-02-25,Chevron,pc,197
全国,2016-02-09,Chevron,pc,95
全国,2016-02-18,Chevron,pc,191
全国,2016-01-27,Chevron,pc,177
全国,2015-12-11,Chevron,wise,87
全国,2015-12-12,Chevron,wise,74
全国,2015-12-27,Chevron,wise,83
全国,2015-12-31,Chevron,wise,68
全国,2016-01-13,Chevron,wise,87
全国,2015-12-22,Chevron,wise,89
全国,2016-01-08,Chevron,wise,91
全国,2015-12-17,Chevron,wise,95
全国,2015-12-23,Chevron,wise,91
全国,2015-12-18,Chevron,wise,116
全国,2016-01-22,Chevron,wise,82
全国,2016-01-28,Chevron,wise,74
全国,2015-12-28,Chevron,wise,91
全国,2016-01-18,Chevron,wise,83
全国,2016-01-03,Chevron,wise,82
全国,2015-12-16,Chevron,wise,102
全国,2016-01-09,Chevron,wise,80
全国,2015-12-15,Chevron,wise,114
全国,2015-12-25,Chevron,wise,82
全国,2015-12-13,Chevron,wise,95
全国,2016-01-24,Chevron,wise,78
全国,2016-01-17,Chevron,wise,74
全国,2016-01-02,Chevron,wise,68
全国,2016-01-01,Chevron,wise,65
全国,2015-12-14,Chevron,wise,91
全国,2016-01-05,Chevron,wise,91
全国,2015-12-30,Chevron,wise,80
全国,2015-12-20,Chevron,wise,82
全国,2015-12-24,Chevron,wise,83
全国,2016-01-11,Chevron,wise,89
全国,2016-01-07,Chevron,wise,74
全国,2016-01-10,Chevron,wise,82
全国,2015-12-26,Chevron,wise,76
全国,2016-01-29,Chevron,wise,91
全国,2016-01-25,Chevron,wise,80
全国,2016-01-04,Chevron,wise,95
全国,2016-01-20,Chevron,wise,83
全国,2016-01-26,Chevron,wise,82
全国,2015-12-19,Chevron,wise,83
全国,2016-01-27,Chevron,wise,80
全国,2016-01-06,Chevron,wise,83
全国,2016-01-12,Chevron,wise,80
全国,2016-01-15,Chevron,wise,76
全国,2016-01-16,Chevron,wise,76
全国,2016-01-14,Chevron,wise,74
全国,2016-01-30,Chevron,wise,78
全国,2015-12-21,Chevron,wise,91
全国,2016-01-19,Chevron,wise,70
全国,2015-12-29,Chevron,wise,82
全国,2016-01-21,Chevron,wise,80
全国,2016-02-27,Chevron,wise,70
全国,2016-02-03,Chevron,wise,82
全国,2016-02-21,Chevron,wise,67
全国,2016-02-18,Chevron,wise,85
全国,2016-01-31,Chevron,wise,78
全国,2016-02-24,Chevron,wise,82
全国,2016-02-15,Chevron,wise,74
全国,2016-02-06,Chevron,wise,72
全国,2016-02-01,Chevron,wise,76
全国,2016-02-05,Chevron,wise,68
全国,2016-02-19,Chevron,wise,83
全国,2016-02-23,Chevron,wise,95
全国,2016-02-13,Chevron,wise,68
全国,2016-02-09,Chevron,wise,85
全国,2016-02-16,Chevron,wise,65
全国,2016-02-08,Chevron,wise,65
全国,2016-02-22,Chevron,wise,76
全国,2016-02-29,Chevron,wise,80
全国,2016-02-11,Chevron,wise,80
全国,2016-02-14,Chevron,wise,68
全国,2016-02-26,Chevron,wise,91
全国,2016-02-12,Chevron,wise,72
全国,2016-02-10,Chevron,wise,63
全国,2016-02-28,Chevron,wise,87
全国,2016-02-25,Chevron,wise,78
全国,2016-02-04,Chevron,wise,78
全国,2016-02-07,Chevron,wise,65
全国,2016-02-02,Chevron,wise,70
全国,2016-02-20,Chevron,wise,67
全国,2016-02-17,Chevron,wise,78
全国,2016-01-23,Chevron,wise,82
全国,2016-03-05,Chevron,all,201
全国,2016-03-03,Chevron,all,277
全国,2016-03-07,Chevron,all,299
全国,2016-03-09,Chevron,all,334
全国,2016-03-02,Chevron,all,289
全国,2016-03-04,Chevron,all,285
全国,2016-03-06,Chevron,all,218
全国,2016-03-12,Chevron,all,180
全国,2016-03-10,Chevron,all,300
全国,2016-03-08,Chevron,all,295
全国,2016-03-13,Chevron,all,203
全国,2016-03-01,Chevron,all,292
全国,2016-03-19,Chevron,all,220
全国,2016-03-17,Chevron,all,267
全国,2016-03-15,Chevron,all,308
全国,2016-03-11,Chevron,all,259
全国,2016-03-14,Chevron,all,298
全国,2016-03-18,Chevron,all,282
全国,2016-03-20,Chevron,all,196
全国,2016-04-01,Chevron,all,260
全国,2016-03-22,Chevron,all,287
全国,2016-03-16,Chevron,all,275
全国,2016-03-24,Chevron,all,293
全国,2016-03-21,Chevron,all,304
全国,2016-05-05,Chevron,all,278
全国,2016-04-07,Chevron,all,265
全国,2016-04-08,Chevron,all,272
全国,2016-03-29,Chevron,all,279
全国,2016-04-13,Chevron,all,295
全国,2016-05-10,Chevron,all,277
全国,2016-03-25,Chevron,all,268
全国,2016-05-24,Chevron,all,415
全国,2016-04-16,Chevron,all,208
全国,2016-04-03,Chevron,all,176
全国,2016-05-12,Chevron,all,298
全国,2016-03-30,Chevron,all,291
全国,2016-04-06,Chevron,all,307
全国,2016-03-28,Chevron,all,267
全国,2016-05-03,Chevron,all,279
全国,2016-04-02,Chevron,all,173
全国,2016-05-01,Chevron,all,190
全国,2016-05-04,Chevron,all,259
全国,2016-04-26,Chevron,all,338
全国,2016-04-23,Chevron,all,226
全国,2016-04-30,Chevron,all,199
全国,2016-04-28,Chevron,all,250
全国,2016-03-02,Chevron,pc,198
全国,2016-04-24,Chevron,all,221
全国,2016-05-13,Chevron,all,258
全国,2016-04-19,Chevron,all,234
全国,2016-04-04,Chevron,all,203
全国,2016-05-19,Chevron,all,264
全国,2016-04-10,Chevron,all,201
全国,2016-04-17,Chevron,all,179
全国,2016-04-25,Chevron,all,295
全国,2016-04-29,Chevron,all,264
全国,2016-03-23,Chevron,all,353
全国,2016-03-26,Chevron,all,176
全国,2016-05-09,Chevron,all,285
全国,2016-05-26,Chevron,all,300
全国,2016-05-14,Chevron,all,205
全国,2016-03-31,Chevron,all,275
全国,2016-05-28,Chevron,all,209
全国,2016-04-22,Chevron,all,305
全国,2016-04-09,Chevron,all,196
全国,2016-04-20,Chevron,all,282
全国,2016-05-21,Chevron,all,192
全国,2016-03-01,Chevron,pc,195
全国,2016-05-15,Chevron,all,218
全国,2016-05-16,Chevron,all,322
全国,2016-04-18,Chevron,all,275
全国,2016-05-30,Chevron,all,288
全国,2016-05-22,Chevron,all,188
全国,2016-04-15,Chevron,all,250
全国,2016-04-11,Chevron,all,275
全国,2016-03-03,Chevron,pc,190
全国,2016-05-08,Chevron,all,196
全国,2016-05-20,Chevron,all,257
全国,2016-05-27,Chevron,all,293
全国,2016-04-12,Chevron,all,279
全国,2016-05-23,Chevron,all,256
全国,2016-03-04,Chevron,pc,202
全国,2016-03-05,Chevron,pc,112
全国,2016-05-25,Chevron,all,298
全国,2016-05-11,Chevron,all,328
全国,2016-04-05,Chevron,all,275
全国,2016-03-27,Chevron,all,192
全国,2016-05-17,Chevron,all,252
全国,2016-04-21,Chevron,all,280
全国,2016-05-02,Chevron,all,228
全国,2016-05-18,Chevron,all,283
全国,2016-04-14,Chevron,all,274
全国,2016-05-06,Chevron,all,273
全国,2016-05-07,Chevron,all,203
全国,2016-04-27,Chevron,all,335
全国,2016-03-07,Chevron,pc,200
全国,2016-03-06,Chevron,pc,146
全国,2016-05-29,Chevron,all,198
全国,2016-03-09,Chevron,pc,226
全国,2016-03-20,Chevron,pc,116
全国,2016-03-08,Chevron,pc,204
全国,2016-03-14,Chevron,pc,207
全国,2016-03-18,Chevron,pc,200
全国,2016-03-29,Chevron,pc,182
全国,2016-03-10,Chevron,pc,211
全国,2016-03-11,Chevron,pc,168
全国,2016-03-23,Chevron,pc,254
全国,2016-03-21,Chevron,pc,222
全国,2016-03-13,Chevron,pc,131
全国,2016-03-15,Chevron,pc,204
全国,2016-03-22,Chevron,pc,204
全国,2016-03-24,Chevron,pc,213
全国,2016-03-12,Chevron,pc,108
全国,2016-03-30,Chevron,pc,200
全国,2016-04-01,Chevron,pc,173
全国,2016-03-27,Chevron,pc,116
全国,2016-03-16,Chevron,pc,188
全国,2016-03-26,Chevron,pc,106
全国,2016-03-17,Chevron,pc,176
全国,2016-03-25,Chevron,pc,177
全国,2016-03-28,Chevron,pc,187
全国,2016-04-02,Chevron,pc,101
全国,2016-03-19,Chevron,pc,133
全国,2016-03-31,Chevron,pc,184
全国,2016-04-04,Chevron,pc,125
全国,2016-04-09,Chevron,pc,120
全国,2016-04-27,Chevron,pc,231
全国,2016-04-28,Chevron,pc,176
全国,2016-04-23,Chevron,pc,135
全国,2016-04-14,Chevron,pc,200
全国,2016-04-10,Chevron,pc,127
全国,2016-04-06,Chevron,pc,218
全国,2016-04-22,Chevron,pc,201
全国,2016-05-03,Chevron,pc,197
全国,2016-04-15,Chevron,pc,155
全国,2016-04-13,Chevron,pc,191
全国,2016-04-03,Chevron,pc,91
全国,2016-04-16,Chevron,pc,121
全国,2016-04-19,Chevron,pc,152
全国,2016-03-03,Chevron,wise,87
全国,2016-03-11,Chevron,wise,91
全国,2016-05-09,Chevron,pc,190
全国,2016-05-22,Chevron,pc,106
全国,2016-05-18,Chevron,pc,179
全国,2016-04-12,Chevron,pc,188
全国,2016-05-23,Chevron,pc,173
全国,2016-04-26,Chevron,pc,220
全国,2016-05-17,Chevron,pc,165
全国,2016-05-04,Chevron,pc,177
全国,2016-03-12,Chevron,wise,72
全国,2016-03-16,Chevron,wise,87
全国,2016-05-01,Chevron,pc,112
全国,2016-04-07,Chevron,pc,187
全国,2016-05-12,Chevron,pc,186
全国,2016-03-21,Chevron,wise,82
全国,2016-03-14,Chevron,wise,91
全国,2016-05-24,Chevron,pc,267
全国,2016-04-18,Chevron,pc,188
全国,2016-05-28,Chevron,pc,127
全国,2016-05-27,Chevron,pc,177
全国,2016-05-05,Chevron,pc,200
全国,2016-04-29,Chevron,pc,182
全国,2016-03-17,Chevron,wise,91
全国,2016-04-30,Chevron,pc,114
全国,2016-04-20,Chevron,pc,195
全国,2016-03-20,Chevron,wise,80
全国,2016-05-07,Chevron,pc,121
全国,2016-05-25,Chevron,pc,177
全国,2016-05-06,Chevron,pc,197
全国,2016-03-04,Chevron,wise,83
全国,2016-03-10,Chevron,wise,89
全国,2016-04-25,Chevron,pc,213
全国,2016-04-05,Chevron,pc,197
全国,2016-04-08,Chevron,pc,177
全国,2016-03-08,Chevron,wise,91
全国,2016-05-11,Chevron,pc,233
全国,2016-03-07,Chevron,wise,99
全国,2016-04-24,Chevron,pc,139
全国,2016-05-26,Chevron,pc,179
全国,2016-05-20,Chevron,pc,170
全国,2016-05-21,Chevron,pc,118
全国,2016-05-19,Chevron,pc,184
全国,2016-03-05,Chevron,wise,89
全国,2016-03-15,Chevron,wise,104
全国,2016-05-29,Chevron,pc,120
全国,2016-03-19,Chevron,wise,87
全国,2016-05-02,Chevron,pc,146
全国,2016-05-10,Chevron,pc,190
全国,2016-05-30,Chevron,pc,193
全国,2016-05-08,Chevron,pc,114
全国,2016-03-02,Chevron,wise,91
全国,2016-03-13,Chevron,wise,72
全国,2016-03-06,Chevron,wise,72
全国,2016-05-14,Chevron,pc,131
全国,2016-04-11,Chevron,pc,193
全国,2016-04-21,Chevron,pc,193
全国,2016-03-18,Chevron,wise,82
全国,2016-05-13,Chevron,pc,176
全国,2016-03-22,Chevron,wise,83
全国,2016-03-01,Chevron,wise,97
全国,2016-04-17,Chevron,pc,112
全国,2016-03-09,Chevron,wise,108
全国,2016-05-16,Chevron,pc,240
全国,2016-03-23,Chevron,wise,99
全国,2016-03-29,Chevron,wise,97
全国,2016-03-25,Chevron,wise,91
全国,2016-04-10,Chevron,wise,74
全国,2016-04-09,Chevron,wise,76
全国,2016-04-07,Chevron,wise,78
全国,2016-04-02,Chevron,wise,72
全国,2016-04-08,Chevron,wise,95
全国,2016-04-06,Chevron,wise,89
全国,2016-03-28,Chevron,wise,80
全国,2016-03-26,Chevron,wise,70
全国,2016-03-30,Chevron,wise,91
全国,2016-04-04,Chevron,wise,78
全国,2016-04-15,Chevron,wise,95
全国,2016-04-12,Chevron,wise,91
全国,2016-04-13,Chevron,wise,104
全国,2016-04-19,Chevron,wise,82
全国,2016-03-27,Chevron,wise,76
全国,2016-04-03,Chevron,wise,85
全国,2016-03-24,Chevron,wise,80
全国,2016-04-16,Chevron,wise,87
全国,2016-04-14,Chevron,wise,74
全国,2016-04-05,Chevron,wise,78
全国,2016-03-31,Chevron,wise,91
全国,2016-04-11,Chevron,wise,82
全国,2016-04-20,Chevron,wise,87
全国,2016-04-18,Chevron,wise,87
全国,2016-04-17,Chevron,wise,67
全国,2016-04-01,Chevron,wise,87
全国,2016-04-23,Chevron,wise,91
全国,2016-04-21,Chevron,wise,87
全国,2016-04-24,Chevron,wise,82
全国,2016-04-22,Chevron,wise,104
全国,2016-04-25,Chevron,wise,82
全国,2016-04-26,Chevron,wise,118
全国,2016-04-27,Chevron,wise,104
全国,2016-05-20,Chevron,wise,87
全国,2016-05-18,Chevron,wise,104
全国,2016-05-10,Chevron,wise,87
全国,2016-05-08,Chevron,wise,82
全国,2016-05-14,Chevron,wise,74
全国,2016-05-17,Chevron,wise,87
全国,2016-05-12,Chevron,wise,112
全国,2016-05-25,Chevron,wise,121
全国,2016-05-06,Chevron,wise,76
全国,2016-05-21,Chevron,wise,74
全国,2016-05-24,Chevron,wise,148
全国,2016-05-23,Chevron,wise,83
全国,2016-05-07,Chevron,wise,82
全国,2016-05-01,Chevron,wise,78
全国,2016-05-03,Chevron,wise,82
全国,2016-05-15,Chevron,wise,76
全国,2016-05-05,Chevron,wise,78
全国,2016-05-11,Chevron,wise,95
全国,2016-05-16,Chevron,wise,82
全国,2016-05-19,Chevron,wise,80
全国,2016-05-30,Chevron,wise,95
全国,2016-05-26,Chevron,wise,121
全国,2016-05-09,Chevron,wise,95
全国,2016-05-29,Chevron,wise,78
全国,2016-04-29,Chevron,wise,82
全国,2016-05-28,Chevron,wise,82
全国,2016-04-30,Chevron,wise,85
全国,2016-05-22,Chevron,wise,82
全国,2016-05-27,Chevron,wise,116
全国,2016-05-13,Chevron,wise,82
全国,2016-05-02,Chevron,wise,82
全国,2016-04-28,Chevron,wise,74
全国,2016-05-04,Chevron,wise,82
全国,2016-05-15,Chevron,pc,142
全国,2016-06-01,Chevron,all,250
全国,2016-06-02,Chevron,all,282
全国,2016-06-05,Chevron,all,165
全国,2016-06-06,Chevron,all,316
全国,2016-05-31,Chevron,all,263
全国,2016-06-04,Chevron,all,182
全国,2016-06-07,Chevron,all,280
全国,2016-06-12,Chevron,all,286
全国,2016-06-16,Chevron,all,310
全国,2016-06-10,Chevron,all,162
全国,2016-06-20,Chevron,all,277
全国,2016-06-21,Chevron,all,275
全国,2016-06-08,Chevron,all,303
全国,2016-06-23,Chevron,all,264
全国,2016-06-15,Chevron,all,285
全国,2016-06-03,Chevron,all,281
全国,2016-06-29,Chevron,all,275
全国,2016-07-25,Chevron,all,271
全国,2016-06-28,Chevron,all,267
全国,2016-06-24,Chevron,all,273
全国,2016-06-01,Chevron,pc,163
全国,2016-06-17,Chevron,all,240
全国,2016-07-07,Chevron,pc,195
全国,2016-07-05,Chevron,pc,166
全国,2016-07-16,Chevron,all,184
全国,2016-06-05,Chevron,pc,91
全国,2016-07-03,Chevron,pc,110
全国,2016-06-09,Chevron,all,171
全国,2016-06-11,Chevron,all,176
全国,2016-06-14,Chevron,pc,212
全国,2016-06-18,Chevron,pc,110
全国,2016-07-11,Chevron,all,279
全国,2016-06-11,Chevron,pc,104
全国,2016-07-23,Chevron,all,178
全国,2016-06-27,Chevron,all,268
全国,2016-06-28,Chevron,pc,180
全国,2016-06-26,Chevron,all,188
全国,2016-06-14,Chevron,all,303
全国,2016-06-03,Chevron,pc,201
全国,2016-07-01,Chevron,all,246
全国,2016-06-27,Chevron,pc,177
全国,2016-06-21,Chevron,pc,188
全国,2016-06-25,Chevron,all,188
全国,2016-06-17,Chevron,pc,157
全国,2016-06-20,Chevron,pc,186
全国,2016-07-01,Chevron,pc,168
全国,2016-06-08,Chevron,pc,216
全国,2016-07-03,Chevron,all,199
全国,2016-07-02,Chevron,all,207
全国,2016-06-25,Chevron,pc,114
全国,2016-06-09,Chevron,pc,97
全国,2016-06-10,Chevron,pc,80
全国,2016-07-18,Chevron,all,311
全国,2016-07-04,Chevron,pc,216
全国,2016-07-24,Chevron,all,191
全国,2016-06-13,Chevron,all,279
全国,2016-07-07,Chevron,all,290
全国,2016-07-05,Chevron,all,263
全国,2016-07-19,Chevron,all,277
全国,2016-07-02,Chevron,pc,131
全国,2016-07-31,Chevron,all,220
全国,2016-07-04,Chevron,all,303
全国,2016-07-06,Chevron,all,281
全国,2016-07-09,Chevron,all,196
全国,2016-07-12,Chevron,all,259
全国,2016-06-22,Chevron,pc,187
全国,2016-06-16,Chevron,pc,228
全国,2016-06-04,Chevron,pc,99
全国,2016-07-20,Chevron,all,309
全国,2016-06-23,Chevron,pc,182
